nome,tipo_crime,ano,mes,vitimas,ocorrencias,uf
Amapá,Roubo seguido de morte (latrocínio),2018,3,1.0,3.0,AP
Amapá,Roubo seguido de morte (latrocínio),2018,4,2.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2018,6,1.0,6.0,AP
Amapá,Roubo seguido de morte (latrocínio),2018,7,1.0,4.0,AP
Amapá,Roubo seguido de morte (latrocínio),2018,9,2.0,4.0,AP
Amapá,Roubo seguido de morte (latrocínio),2018,10,2.0,2.0,AP
Amapá,Roubo seguido de morte (latrocínio),2018,11,3.0,2.0,AP
Amapá,Roubo seguido de morte (latrocínio),2018,12,3.0,3.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,1,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,2,2.0,2.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,3,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,5,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,6,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,7,3.0,3.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,8,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,10,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,11,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2019,12,3.0,3.0,AP
Amapá,Roubo seguido de morte (latrocínio),2020,2,1.0,1.0,AP
Amapá,Roubo seguido de morte (latrocínio),2020,3,2.0,2.0,AP
Amazonas,Homicídio doloso,2015,1,99.0,99.0,AM
Amazonas,Homicídio doloso,2015,2,98.0,95.0,AM
Amazonas,Homicídio doloso,2015,3,107.0,107.0,AM
Amazonas,Homicídio doloso,2015,4,123.0,123.0,AM
Amazonas,Homicídio doloso,2015,5,131.0,131.0,AM
Amazonas,Homicídio doloso,2015,6,103.0,103.0,AM
Amazonas,Homicídio doloso,2015,7,112.0,112.0,AM
Amazonas,Homicídio doloso,2015,8,120.0,120.0,AM
Amazonas,Homicídio doloso,2015,9,112.0,112.0,AM
Amazonas,Homicídio doloso,2015,10,114.0,114.0,AM
Amazonas,Homicídio doloso,2015,11,113.0,112.0,AM
Amazonas,Homicídio doloso,2015,12,86.0,85.0,AM
Amazonas,Homicídio doloso,2016,1,110.0,110.0,AM
Amazonas,Homicídio doloso,2016,2,83.0,83.0,AM
Amazonas,Homicídio doloso,2016,3,82.0,82.0,AM
Amazonas,Homicídio doloso,2016,4,82.0,82.0,AM
Amazonas,Homicídio doloso,2016,5,75.0,75.0,AM
Amazonas,Homicídio doloso,2016,6,80.0,80.0,AM
Amazonas,Homicídio doloso,2016,7,109.0,109.0,AM
Amazonas,Homicídio doloso,2016,8,77.0,77.0,AM
Amazonas,Homicídio doloso,2016,9,68.0,68.0,AM
Amazonas,Homicídio doloso,2016,10,83.0,83.0,AM
Amazonas,Homicídio doloso,2016,11,84.0,81.0,AM
Amazonas,Homicídio doloso,2016,12,93.0,93.0,AM
Amazonas,Homicídio doloso,2017,1,95.0,93.0,AM
Amazonas,Homicídio doloso,2017,2,79.0,69.0,AM
Amazonas,Homicídio doloso,2017,3,89.0,81.0,AM
Amazonas,Homicídio doloso,2017,4,101.0,95.0,AM
Amazonas,Homicídio doloso,2017,5,94.0,82.0,AM
Amazonas,Homicídio doloso,2017,6,118.0,102.0,AM
Amazonas,Homicídio doloso,2017,7,116.0,104.0,AM
Amazonas,Homicídio doloso,2017,8,127.0,116.0,AM
Amazonas,Homicídio doloso,2017,9,80.0,73.0,AM
Amazonas,Homicídio doloso,2017,10,68.0,60.0,AM
Amazonas,Homicídio doloso,2017,11,81.0,74.0,AM
Amazonas,Homicídio doloso,2017,12,87.0,76.0,AM
Amazonas,Homicídio doloso,2018,1,59.0,58.0,AM
Amazonas,Homicídio doloso,2018,2,80.0,79.0,AM
Amazonas,Homicídio doloso,2018,3,91.0,87.0,AM
Amazonas,Homicídio doloso,2018,4,94.0,92.0,AM
Amazonas,Homicídio doloso,2018,5,88.0,86.0,AM
Amazonas,Homicídio doloso,2018,6,118.0,109.0,AM
Amazonas,Homicídio doloso,2018,7,116.0,114.0,AM
Amazonas,Homicídio doloso,2018,8,93.0,87.0,AM
Amazonas,Homicídio doloso,2018,9,103.0,100.0,AM
Amazonas,Homicídio doloso,2018,10,124.0,116.0,AM
Amazonas,Homicídio doloso,2018,11,64.0,61.0,AM
Amazonas,Homicídio doloso,2018,12,63.0,62.0,AM
Amazonas,Homicídio doloso,2019,1,81.0,81.0,AM
Amazonas,Homicídio doloso,2019,2,67.0,67.0,AM
Amazonas,Homicídio doloso,2019,3,73.0,73.0,AM
Amazonas,Homicídio doloso,2019,4,87.0,87.0,AM
Amazonas,Homicídio doloso,2019,5,73.0,73.0,AM
Amazonas,Homicídio doloso,2019,6,68.0,68.0,AM
Amazonas,Homicídio doloso,2019,7,84.0,84.0,AM
Amazonas,Homicídio doloso,2019,8,90.0,91.0,AM
Amazonas,Homicídio doloso,2019,9,104.0,104.0,AM
Amazonas,Homicídio doloso,2019,10,88.0,81.0,AM
Amazonas,Homicídio doloso,2019,11,87.0,85.0,AM
Amazonas,Homicídio doloso,2019,12,93.0,90.0,AM
Amazonas,Homicídio doloso,2020,1,118.0,114.0,AM
Amazonas,Homicídio doloso,2020,2,76.0,75.0,AM
Amazonas,Homicídio doloso,2020,3,53.0,47.0,AM
Amazonas,Lesão corporal seguida de morte,2015,1,1.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2015,2,1.0,0.0,AM
Amazonas,Lesão corporal seguida de morte,2015,3,0.0,0.0,AM
Amazonas,Lesão corporal seguida de morte,2015,4,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2015,5,1.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2015,6,0.0,0.0,AM
Amazonas,Lesão corporal seguida de morte,2015,7,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2015,8,1.0,0.0,AM
Amazonas,Lesão corporal seguida de morte,2015,9,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2015,10,0.0,0.0,AM
Amazonas,Lesão corporal seguida de morte,2015,11,0.0,0.0,AM
Amazonas,Lesão corporal seguida de morte,2015,12,2.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2016,1,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2016,2,5.0,5.0,AM
Amazonas,Lesão corporal seguida de morte,2016,3,3.0,3.0,AM
Amazonas,Lesão corporal seguida de morte,2016,4,6.0,5.0,AM
Amazonas,Lesão corporal seguida de morte,2016,5,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2016,6,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2016,7,4.0,4.0,AM
Amazonas,Lesão corporal seguida de morte,2016,8,3.0,3.0,AM
Amazonas,Lesão corporal seguida de morte,2016,9,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2016,10,4.0,4.0,AM
Amazonas,Lesão corporal seguida de morte,2016,11,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2016,12,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2017,1,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2017,2,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2017,3,3.0,3.0,AM
Amazonas,Lesão corporal seguida de morte,2017,4,4.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2017,5,5.0,5.0,AM
Amazonas,Lesão corporal seguida de morte,2017,6,7.0,7.0,AM
Amazonas,Lesão corporal seguida de morte,2017,7,6.0,6.0,AM
Amazonas,Lesão corporal seguida de morte,2017,8,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2017,9,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2017,10,4.0,4.0,AM
Amazonas,Lesão corporal seguida de morte,2017,11,3.0,3.0,AM
Amazonas,Lesão corporal seguida de morte,2017,12,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2018,1,0.0,0.0,AM
Amazonas,Lesão corporal seguida de morte,2018,2,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2018,3,5.0,5.0,AM
Amazonas,Lesão corporal seguida de morte,2018,4,3.0,4.0,AM
Amazonas,Lesão corporal seguida de morte,2018,5,4.0,3.0,AM
Amazonas,Lesão corporal seguida de morte,2018,6,4.0,4.0,AM
Amazonas,Lesão corporal seguida de morte,2018,7,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2018,8,3.0,3.0,AM
Amazonas,Lesão corporal seguida de morte,2018,9,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2018,10,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2018,11,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2018,12,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2019,1,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2019,2,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2019,3,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2019,4,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2019,5,4.0,4.0,AM
Amazonas,Lesão corporal seguida de morte,2019,6,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2019,7,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2019,8,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2019,9,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2019,10,1.0,1.0,AM
Amazonas,Lesão corporal seguida de morte,2019,11,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2019,12,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2020,2,2.0,2.0,AM
Amazonas,Lesão corporal seguida de morte,2020,3,2.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,1,2.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,2,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,3,8.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,4,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,5,2.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,6,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,7,6.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,8,10.0,10.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,9,7.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,10,7.0,7.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,11,10.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2015,12,8.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,1,9.0,9.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,2,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,3,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,4,11.0,11.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,5,8.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,6,9.0,9.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,7,8.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,8,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,9,9.0,9.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,10,6.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,11,11.0,11.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2016,12,7.0,7.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,1,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,2,6.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,3,8.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,4,9.0,9.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,5,11.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,6,2.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,7,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,8,3.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,9,4.0,1.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,10,8.0,7.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,11,8.0,7.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2017,12,9.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,1,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,2,8.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,3,1.0,1.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,4,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,5,4.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,6,6.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,7,8.0,8.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,8,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,9,3.0,3.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,10,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,11,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2018,12,2.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,1,3.0,3.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,2,5.0,5.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,3,6.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,4,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,5,1.0,1.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,6,6.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,7,2.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,8,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,9,3.0,3.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,10,2.0,2.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,11,6.0,6.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2019,12,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2020,1,3.0,3.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2020,2,4.0,4.0,AM
Amazonas,Roubo seguido de morte (latrocínio),2020,3,3.0,3.0,AM
Bahia,Homicídio doloso,2015,1,510.0,480.0,BA
Bahia,Homicídio doloso,2015,2,421.0,399.0,BA
Bahia,Homicídio doloso,2015,3,557.0,539.0,BA
Bahia,Homicídio doloso,2015,4,513.0,490.0,BA
Bahia,Homicídio doloso,2015,5,477.0,446.0,BA
Bahia,Homicídio doloso,2015,6,394.0,373.0,BA
Bahia,Homicídio doloso,2015,7,480.0,459.0,BA
Bahia,Homicídio doloso,2015,8,449.0,421.0,BA
Bahia,Homicídio doloso,2015,9,395.0,383.0,BA
Bahia,Homicídio doloso,2015,10,500.0,470.0,BA
Bahia,Homicídio doloso,2015,11,492.0,468.0,BA
Bahia,Homicídio doloso,2015,12,522.0,495.0,BA
Bahia,Homicídio doloso,2016,1,549.0,520.0,BA
Bahia,Homicídio doloso,2016,2,542.0,515.0,BA
Bahia,Homicídio doloso,2016,3,540.0,515.0,BA
Bahia,Homicídio doloso,2016,4,576.0,551.0,BA
Bahia,Homicídio doloso,2016,5,579.0,538.0,BA
Bahia,Homicídio doloso,2016,6,482.0,454.0,BA
Bahia,Homicídio doloso,2016,7,510.0,478.0,BA
Bahia,Homicídio doloso,2016,8,526.0,496.0,BA
Bahia,Homicídio doloso,2016,9,503.0,475.0,BA
Bahia,Homicídio doloso,2016,10,559.0,533.0,BA
Bahia,Homicídio doloso,2016,11,542.0,505.0,BA
Bahia,Homicídio doloso,2016,12,569.0,545.0,BA
Bahia,Homicídio doloso,2017,1,636.0,597.0,BA
Bahia,Homicídio doloso,2017,2,534.0,503.0,BA
Bahia,Homicídio doloso,2017,3,592.0,562.0,BA
Bahia,Homicídio doloso,2017,4,530.0,499.0,BA
Bahia,Homicídio doloso,2017,5,501.0,481.0,BA
Bahia,Homicídio doloso,2017,6,461.0,431.0,BA
Bahia,Homicídio doloso,2017,7,471.0,437.0,BA
Bahia,Homicídio doloso,2017,8,476.0,444.0,BA
Bahia,Homicídio doloso,2017,9,459.0,438.0,BA
Bahia,Homicídio doloso,2017,10,507.0,478.0,BA
Bahia,Homicídio doloso,2017,11,508.0,479.0,BA
Bahia,Homicídio doloso,2017,12,530.0,495.0,BA
Bahia,Homicídio doloso,2018,1,544.0,506.0,BA
Bahia,Homicídio doloso,2018,2,496.0,474.0,BA
Bahia,Homicídio doloso,2018,3,506.0,476.0,BA
Bahia,Homicídio doloso,2018,4,455.0,423.0,BA
Bahia,Homicídio doloso,2018,5,494.0,473.0,BA
Bahia,Homicídio doloso,2018,6,535.0,495.0,BA
Bahia,Homicídio doloso,2018,7,447.0,425.0,BA
Bahia,Homicídio doloso,2018,8,387.0,363.0,BA
Bahia,Homicídio doloso,2018,9,390.0,374.0,BA
Bahia,Homicídio doloso,2018,10,446.0,422.0,BA
Bahia,Homicídio doloso,2018,11,408.0,387.0,BA
Bahia,Homicídio doloso,2018,12,409.0,380.0,BA
Bahia,Homicídio doloso,2019,1,442.0,420.0,BA
Bahia,Homicídio doloso,2019,2,400.0,378.0,BA
Bahia,Homicídio doloso,2019,3,435.0,421.0,BA
Bahia,Homicídio doloso,2019,4,442.0,426.0,BA
Bahia,Homicídio doloso,2019,5,430.0,407.0,BA
Bahia,Homicídio doloso,2019,6,396.0,383.0,BA
Bahia,Homicídio doloso,2019,7,384.0,361.0,BA
Bahia,Homicídio doloso,2019,8,392.0,365.0,BA
Bahia,Homicídio doloso,2019,9,350.0,328.0,BA
Bahia,Homicídio doloso,2019,10,484.0,455.0,BA
Bahia,Homicídio doloso,2019,11,414.0,392.0,BA
Bahia,Homicídio doloso,2019,12,436.0,411.0,BA
Bahia,Homicídio doloso,2020,1,461.0,436.0,BA
Bahia,Homicídio doloso,2020,2,471.0,444.0,BA
Bahia,Homicídio doloso,2020,3,523.0,507.0,BA
Bahia,Lesão corporal seguida de morte,2015,1,9.0,9.0,BA
Bahia,Lesão corporal seguida de morte,2015,2,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2015,3,12.0,12.0,BA
Bahia,Lesão corporal seguida de morte,2015,4,10.0,10.0,BA
Bahia,Lesão corporal seguida de morte,2015,5,8.0,8.0,BA
Bahia,Lesão corporal seguida de morte,2015,6,12.0,12.0,BA
Bahia,Lesão corporal seguida de morte,2015,7,9.0,9.0,BA
Bahia,Lesão corporal seguida de morte,2015,8,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2015,9,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2015,10,16.0,16.0,BA
Bahia,Lesão corporal seguida de morte,2015,11,15.0,15.0,BA
Bahia,Lesão corporal seguida de morte,2015,12,14.0,14.0,BA
Bahia,Lesão corporal seguida de morte,2016,1,14.0,14.0,BA
Bahia,Lesão corporal seguida de morte,2016,2,13.0,13.0,BA
Bahia,Lesão corporal seguida de morte,2016,3,9.0,9.0,BA
Bahia,Lesão corporal seguida de morte,2016,4,10.0,10.0,BA
Bahia,Lesão corporal seguida de morte,2016,5,10.0,10.0,BA
Bahia,Lesão corporal seguida de morte,2016,6,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2016,7,10.0,10.0,BA
Bahia,Lesão corporal seguida de morte,2016,8,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2016,9,11.0,11.0,BA
Bahia,Lesão corporal seguida de morte,2016,10,14.0,14.0,BA
Bahia,Lesão corporal seguida de morte,2016,11,4.0,4.0,BA
Bahia,Lesão corporal seguida de morte,2016,12,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2017,1,5.0,5.0,BA
Bahia,Lesão corporal seguida de morte,2017,2,4.0,4.0,BA
Bahia,Lesão corporal seguida de morte,2017,3,2.0,2.0,BA
Bahia,Lesão corporal seguida de morte,2017,4,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2017,5,3.0,3.0,BA
Bahia,Lesão corporal seguida de morte,2017,6,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2017,7,9.0,9.0,BA
Bahia,Lesão corporal seguida de morte,2017,8,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2017,9,4.0,4.0,BA
Bahia,Lesão corporal seguida de morte,2017,10,9.0,9.0,BA
Bahia,Lesão corporal seguida de morte,2017,11,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2017,12,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2018,1,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2018,2,4.0,4.0,BA
Bahia,Lesão corporal seguida de morte,2018,3,5.0,5.0,BA
Bahia,Lesão corporal seguida de morte,2018,4,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2018,5,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2018,6,4.0,4.0,BA
Bahia,Lesão corporal seguida de morte,2018,7,5.0,5.0,BA
Bahia,Lesão corporal seguida de morte,2018,8,2.0,2.0,BA
Bahia,Lesão corporal seguida de morte,2018,9,7.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2018,10,10.0,10.0,BA
Bahia,Lesão corporal seguida de morte,2018,11,3.0,3.0,BA
Bahia,Lesão corporal seguida de morte,2018,12,9.0,9.0,BA
Bahia,Lesão corporal seguida de morte,2019,1,6.0,4.0,BA
Bahia,Lesão corporal seguida de morte,2019,2,5.0,7.0,BA
Bahia,Lesão corporal seguida de morte,2019,3,4.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2019,4,10.0,10.0,BA
Bahia,Lesão corporal seguida de morte,2019,5,3.0,3.0,BA
Bahia,Lesão corporal seguida de morte,2019,6,5.0,5.0,BA
Bahia,Lesão corporal seguida de morte,2019,7,2.0,2.0,BA
Bahia,Lesão corporal seguida de morte,2019,8,8.0,8.0,BA
Bahia,Lesão corporal seguida de morte,2019,9,6.0,6.0,BA
Bahia,Lesão corporal seguida de morte,2019,10,8.0,8.0,BA
Bahia,Lesão corporal seguida de morte,2019,11,5.0,5.0,BA
Bahia,Lesão corporal seguida de morte,2019,12,5.0,5.0,BA
Bahia,Lesão corporal seguida de morte,2020,1,2.0,2.0,BA
Bahia,Lesão corporal seguida de morte,2020,2,4.0,4.0,BA
Bahia,Lesão corporal seguida de morte,2020,3,6.0,6.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,1,17.0,17.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,2,20.0,20.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,3,24.0,23.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,4,14.0,14.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,5,14.0,14.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,6,18.0,18.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,7,16.0,15.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,8,16.0,16.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,9,15.0,15.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,10,18.0,17.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,11,18.0,18.0,BA
Bahia,Roubo seguido de morte (latrocínio),2015,12,17.0,17.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,1,12.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,2,15.0,15.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,3,22.0,22.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,4,23.0,23.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,5,23.0,23.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,6,17.0,16.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,7,22.0,22.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,8,16.0,16.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,9,16.0,16.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,10,18.0,17.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,11,15.0,15.0,BA
Bahia,Roubo seguido de morte (latrocínio),2016,12,12.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,1,15.0,15.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,2,12.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,3,23.0,22.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,4,13.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,5,18.0,17.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,6,16.0,16.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,7,14.0,14.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,8,10.0,9.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,9,21.0,21.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,10,10.0,10.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,11,11.0,11.0,BA
Bahia,Roubo seguido de morte (latrocínio),2017,12,13.0,13.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,1,10.0,10.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,2,6.0,6.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,3,14.0,14.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,4,13.0,13.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,5,13.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,6,16.0,16.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,7,9.0,9.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,8,15.0,15.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,9,7.0,6.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,10,10.0,10.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,11,10.0,10.0,BA
Bahia,Roubo seguido de morte (latrocínio),2018,12,13.0,13.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,1,10.0,10.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,2,9.0,11.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,3,12.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,4,12.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,5,14.0,14.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,6,11.0,11.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,7,11.0,10.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,8,16.0,15.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,9,10.0,10.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,10,9.0,9.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,11,14.0,13.0,BA
Bahia,Roubo seguido de morte (latrocínio),2019,12,12.0,12.0,BA
Bahia,Roubo seguido de morte (latrocínio),2020,1,8.0,8.0,BA
Bahia,Roubo seguido de morte (latrocínio),2020,2,9.0,11.0,BA
Bahia,Roubo seguido de morte (latrocínio),2020,3,8.0,8.0,BA
Ceará,Homicídio doloso,2015,1,423.0,413.0,CE
Ceará,Homicídio doloso,2015,2,328.0,318.0,CE
